"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"62155","서울특별시 강남구 역삼동","720-25","0720","0025","대우디오빌","월세","30.0300","202601","17","1,000","120","11","2002","언주로 427","202602~202702","신규","-","","","아파트"
"62156","서울특별시 강남구 역삼동","712-5","0712","0005","역삼센트럴2차아이파크","전세","19.6850","202601","17","30,000","0","2","2022","역삼로 307-1","202601~202801","신규","-","","","아파트"
"62157","서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","월세","59.5300","202601","17","83,000","50","1","2005","선릉로69길 19","202602~202802","갱신","-","83,000","0","아파트"
"62158","서울특별시 강남구 역삼동","720-25","0720","0025","대우디오빌","월세","84.9860","202601","17","5,000","320","20","2002","언주로 427","202602~202802","신규","-","","","아파트"
"62159","서울특별시 강남구 역삼동","720-25","0720","0025","대우디오빌","전세","30.0300","202601","17","28,000","0","4","2002","언주로 427","202602~202802","신규","-","","","아파트"
"62160","서울특별시 강남구 역삼동","716","0716","0000","동부센트레빌","월세","59.9700","202601","17","72,450","75","7","1998","선릉로 423","202604~202804","갱신","-","72,450","0","아파트"
"62161","서울특별시 강남구 역삼동","711-3","0711","0003","역삼자이","월세","84.4816","202601","17","100,000","165","20","2016","언주로 420","202602~202802","갱신","-","85,000","150","아파트"
"62162","서울특별시 강남구 역삼동","755-4","0755","0004","e-편한세상","전세","59.6060","202601","17","97,650","0","10","2005","선릉로69길 20","202603~202803","갱신","사용","93,000","0","아파트"
"62163","서울특별시 강남구 역삼동","712-5","0712","0005","역삼센트럴2차아이파크","전세","19.6850","202601","17","34,000","0","5","2022","역삼로 307-1","202603~202803","신규","-","","","아파트"
"62164","서울특별시 중구 황학동","2545","2545","0000","롯데캐슬","월세","84.9200","202601","17","40,000","100","10","2008","청계천로 400","202603~202803","신규","-","","","아파트"
"62165","서울특별시 중구 황학동","2523","2523","0000","황학아크로타워","월세","134.3010","202601","17","10,000","330","8","2010","퇴계로 447","202602~202802","갱신","사용","10,000","330","아파트"
"62166","서울특별시 강남구 도곡동","538-3","0538","0003","래미안도곡카운티","전세","106.3900","202601","17","183,750","0","6","2016","도곡로 320","202602~202802","갱신","사용","175,000","0","아파트"
"62167","서울특별시 강남구 도곡동","467-17","0467","0017","타워팰리스2","전세","92.8000","202601","17","140,000","0","30","2003","언주로30길 57","202602~202803","신규","-","","","아파트"
"62168","서울특별시 강남구 도곡동","467-7","0467","0007","아카데미스위트1","전세","83.0000","202601","17","89,250","0","3","2004","언주로30길 21","202602~202802","갱신","사용","85,000","0","아파트"
"62169","서울특별시 성동구 성수동2가","712","0712","0000","청구강변1","전세","84.8700","202601","17","65,000","0","20","1994","둘레15길 7","202605~202805","신규","-","","","아파트"
"62170","서울특별시 성동구 성수동2가","832","0832","0000","금호타운2차아파트","전세","59.9400","202601","17","52,000","0","14","1997","연무장길 31","202603~202802","갱신","-","50,000","0","아파트"
"62171","서울특별시 종로구 숭인동","2-1","0002","0001","종로센트레빌","전세","59.9200","202601","17","55,000","0","3","2008","동망산길 47","202603~202803","신규","-","","","아파트"
"62172","서울특별시 종로구 숭인동","296-19","0296","0019","삼전솔하임2차","월세","16.6700","202601","17","9,500","22","10","2012","종로58가길 27","202602~202802","신규","-","","","아파트"
"62173","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","전세","84.4800","202601","17","105,000","0","11","1983","삼성로 150","202603~202803","신규","-","","","아파트"
"62174","서울특별시 성동구 금호동4가","1507","1507","0000","브라운스톤금호","전세","84.8380","202601","17","70,000","0","3","2007","매봉길 24","202603~202803","신규","-","","","아파트"
"62175","서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","전세","59.9600","202601","17","72,400","0","7","2018","독서당로 344","202604~202804","갱신","-","69,000","0","아파트"
"62176","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","전세","59.9900","202601","17","70,000","0","5","2007","금호로 15","202602~202802","갱신","-","64,000","0","아파트"
"62177","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","전세","59.9900","202601","17","65,100","0","7","2007","금호로 15","202603~202803","갱신","사용","62,000","0","아파트"
"62178","서울특별시 성동구 금호동4가","1553","1553","0000","힐스테이트서울숲리버","전세","59.9800","202601","17","75,600","0","1","2018","독서당로 344","202604~202804","갱신","사용","72,000","0","아파트"
"62179","서울특별시 성동구 금호동4가","340","0340","0000","서울숲푸르지오","월세","84.6000","202601","17","50,000","120","4","2007","금호로 15","202602~202802","신규","-","","","아파트"
"62180","서울특별시 성동구 금호동4가","800","0800","0000","대우","전세","84.9600","202601","17","79,000","0","13","2001","독서당로 272","202602~202802","신규","-","","","아파트"
"62181","서울특별시 강남구 대치동","316","0316","0000","은마","전세","76.7900","202601","17","83,000","0","6","1979","삼성로 212","202603~202803","갱신","사용","80,000","0","아파트"
"62182","서울특별시 강남구 대치동","316","0316","0000","은마","월세","84.4300","202601","17","80,000","15","9","1980","삼성로 212","202602~202802","갱신","사용","80,000","0","아파트"
"62183","서울특별시 강남구 대치동","316","0316","0000","은마","전세","84.4300","202601","17","97,650","0","10","1980","삼성로 212","202603~202803","갱신","사용","93,000","0","아파트"
"62184","서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","전세","84.9700","202601","17","185,000","0","17","2015","삼성로51길 37","202602~202802","신규","-","","","아파트"
"62185","서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","월세","110.3900","202601","17","115,500","210","11","1989","도곡로93길 12","202602~202802","갱신","사용","110,000","200","아파트"
"62186","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","월세","63.8700","202601","17","6,000","260","10","1977","압구정로 321","202603~202803","신규","-","","","아파트"
"62187","서울특별시 강남구 압구정동","426","0426","0000","신현대9차","월세","111.3800","202601","17","67,000","50","2","1982","압구정로 151","202602~202608","갱신","사용","67,000","0","아파트"
"62188","서울특별시 강남구 압구정동","434","0434","0000","신현대12차","전세","155.5200","202601","17","145,000","0","9","1982","압구정로 151","202603~202803","신규","-","","","아파트"
"62189","서울특별시 강남구 압구정동","490","0490","0000","한양1차(영동한양)","전세","63.8700","202601","17","50,000","0","7","1977","압구정로 321","202603~202803","신규","-","","","아파트"
"62190","서울특별시 강남구 압구정동","397","0397","0000","미성2차","월세","74.4000","202601","17","53,000","110","6","1987","압구정로 113","202603~202803","갱신","-","50,000","120","아파트"
"62191","서울특별시 강남구 압구정동","443","0443","0000","현대3차(61~64동)","전세","82.5600","202601","17","70,000","0","9","1976","압구정로39길 58","202601~202801","갱신","-","100,000","0","아파트"
"62192","서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","월세","84.9895","202601","17","63,000","189","18","2017","송월길 99","202601~202801","갱신","사용","60,000","180","아파트"
"62193","서울특별시 성동구 금호동1가","633","0633","0000","벽산","월세","59.9000","202601","17","45,000","15","8","2001","금호로 100","202603~202803","신규","-","","","아파트"
"62194","서울특별시 성동구 금호동1가","1823","1823","0000","이편한세상금호파크힐스","월세","59.9830","202601","17","40,000","85","12","2019","금호로 140","202602~202802","갱신","-","10,000","186","아파트"
"62195","서울특별시 강남구 삼성동","99-13","0099","0013","삼부아파트(101동)","전세","83.3900","202601","17","73,500","0","5","1998","봉은사로111길 26","202603~202803","갱신","사용","70,000","0","아파트"
"62196","서울특별시 강남구 삼성동","50","0050","0000","현대힐스테이트2단지","전세","40.5530","202601","17","69,000","0","20","2008","삼성로111길 8","202603~202803","신규","-","","","아파트"
"62197","서울특별시 강남구 삼성동","106","0106","0000","풍림(1차)","전세","113.0000","202601","17","98,000","0","15","1998","영동대로112길 15","202601~202801","갱신","-","88,000","0","아파트"
"62198","서울특별시 강남구 삼성동","188","0188","0000","삼성동센트럴아이파크","전세","59.9600","202601","17","130,000","0","8","2018","삼성로 629","202604~202804","신규","-","","","아파트"
"62199","서울특별시 강남구 삼성동","189","0189","0000","래미안라클래시","전세","84.9800","202601","17","180,000","0","25","2021","삼성로 651","202602~202802","갱신","-","170,000","0","아파트"
"62200","서울특별시 강남구 삼성동","98-9","0098","0009","대우멤버스카운티(102동)","월세","104.5000","202601","17","75,000","70","3","2004","영동대로118길 76","202604~202804","신규","-","","","아파트"
"62201","서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","월세","121.9310","202601","17","55,000","460","14","2007","선릉로126길 22","202604~202804","신규","-","","","아파트"
"62202","서울특별시 강남구 삼성동","2","0002","0000","서광아파트","전세","59.6700","202601","17","84,000","0","19","1998","선릉로130길 19","202602~202802","신규","-","","","아파트"
"62203","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","전세","84.4800","202601","17","94,500","0","9","1983","삼성로 150","202601~202801","갱신","사용","90,000","0","아파트"
"62204","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","전세","115.0500","202601","17","123,900","0","5","1985","삼성로 150","202602~202802","갱신","사용","118,000","0","아파트"
"62205","서울특별시 강남구 대치동","316","0316","0000","은마","월세","84.4300","202601","17","40,000","165","6","1979","삼성로 212","202602~202802","신규","-","","","아파트"
"62206","서울특별시 중구 신당동","844","0844","0000","남산타운","월세","59.9400","202601","17","15,000","150","1","2002","다산로 32","202603~202803","신규","-","","","아파트"
"62207","서울특별시 중구 신당동","840","0840","0000","현대","전세","83.9700","202601","17","55,000","0","9","1993","다산로36길 109","202604~202804","신규","-","","","아파트"
"62208","서울특별시 중구 신당동","844","0844","0000","남산타운","전세","59.9400","202601","17","55,000","0","7","2002","다산로 32","202602~202802","갱신","사용","55,000","0","아파트"
"62209","서울특별시 중구 신당동","851","0851","0000","래미안하이베르","월세","117.0000","202601","17","45,000","160","9","2011","퇴계로90길 74","202603~202803","신규","-","","","아파트"
"62210","서울특별시 중구 신당동","856","0856","0000","신당KCC스위첸","월세","59.7807","202601","17","50,000","80","13","2019","난계로 130","202602~202802","신규","-","","","아파트"
"62211","서울특별시 중구 신당동","844","0844","0000","남산타운","전세","59.9400","202601","17","57,000","0","15","2002","다산로 32","202602~202802","갱신","사용","55,000","0","아파트"
"62212","서울특별시 중구 신당동","844","0844","0000","남산타운","월세","84.8800","202601","17","10,000","220","9","2002","다산로 32","202602~202802","갱신","-","10,000","200","아파트"
"62213","서울특별시 중구 신당동","113-5","0113","0005","하이1(113-5)","전세","84.2400","202601","17","41,000","0","4","2000","퇴계로80길 30","202603~202803","갱신","사용","41,000","0","아파트"
"62214","서울특별시 중구 신당동","843","0843","0000","삼성","전세","114.9100","202601","17","75,000","0","7","1999","청구로1길 23","202604~202804","신규","-","","","아파트"
"62215","서울특별시 중구 신당동","844","0844","0000","남산타운","전세","59.9400","202601","17","46,800","0","13","2002","다산로 32","202602~202802","갱신","-","44,600","0","아파트"
"62216","서울특별시 중구 신당동","843","0843","0000","삼성","전세","84.9600","202601","17","65,000","0","5","1999","청구로1길 23","202603~202803","신규","-","","","아파트"
"62217","서울특별시 중구 신당동","842","0842","0000","약수하이츠","전세","57.6300","202601","17","75,000","0","7","1999","동호로10길 30","202604~202804","신규","-","","","아파트"
"62218","서울특별시 중구 신당동","844","0844","0000","남산타운","전세","84.8800","202601","17","66,000","0","15","2002","다산로 32","202601~202801","갱신","사용","63,000","0","아파트"
"62219","서울특별시 중구 신당동","851","0851","0000","래미안하이베르","월세","117.0000","202601","17","45,000","160","9","2011","퇴계로90길 74","202603~202803","신규","-","","","아파트"
"62220","서울특별시 강남구 세곡동","511","0511","0000","강남신동아파밀리에2단지","월세","84.9700","202601","17","30,000","200","1","2011","헌릉로590길 10","202602~202802","신규","-","","","아파트"
"62221","서울특별시 강남구 세곡동","525","0525","0000","강남데시앙파크","전세","84.9700","202601","17","64,050","0","3","2011","헌릉로590길 63","202602~202802","갱신","사용","61,000","0","아파트"
"62222","서울특별시 강남구 세곡동","511","0511","0000","강남신동아파밀리에2단지","월세","84.9700","202601","17","30,000","200","1","2011","헌릉로590길 10","-","-","-","","","아파트"
"62223","서울특별시 강남구 세곡동","525","0525","0000","강남데시앙파크","전세","59.9700","202601","17","15,926","0","6","2011","헌릉로590길 63","202602~202801","갱신","-","15,168","0","아파트"
"62224","서울특별시 용산구 산천동","204","0204","0000","한강타운","전세","59.6900","202601","17","48,000","0","4","2001","새창로8길 157","202602~202802","신규","-","","","아파트"
"62225","서울특별시 용산구 산천동","204","0204","0000","한강타운","전세","59.6900","202601","17","49,000","0","9","2001","새창로8길 157","202604~202804","신규","-","","","아파트"
"62226","서울특별시 성동구 금호동1가","633","0633","0000","벽산","전세","59.9000","202601","17","47,250","0","4","2001","금호로 100","202603~202803","갱신","사용","45,000","0","아파트"
"62227","서울특별시 강남구 개포동","1281","1281","0000","디에이치아너힐즈","월세","84.3570","202601","17","120,000","200","10","2019","삼성로 11","202603~202703","갱신","-","120,000","80","아파트"
"62228","서울특별시 용산구 효창동","286","0286","0000","용산케이씨씨스위첸","월세","59.9700","202601","17","73,000","30","16","2018","백범로 275","202603~202803","신규","-","","","아파트"
"62229","서울특별시 강남구 수서동","736","0736","0000","신동아","월세","39.5300","202601","17","5,000","160","3","1992","광평로47길 17","202602~202802","신규","-","","","아파트"
"62230","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202601","17","34,650","0","13","1993","광평로19길 10","202602~202802","갱신","사용","33,000","0","아파트"
"62231","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202601","17","32,414","0","7","1993","광평로19길 10","202602~202802","신규","-","","","아파트"
"62232","서울특별시 강남구 수서동","738","0738","0000","동익","전세","84.4600","202601","17","75,600","0","4","1993","광평로39길 3","202603~202803","갱신","사용","72,000","0","아파트"
"62233","서울특별시 강남구 수서동","746","0746","0000","까치마을","월세","34.4400","202601","17","9,000","69","7","1993","광평로19길 10","202603~202803","갱신","-","9,000","65","아파트"
"62234","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202601","17","44,000","0","5","1993","광평로19길 10","202602~202802","갱신","-","37,000","0","아파트"
"62235","서울특별시 강남구 수서동","746","0746","0000","까치마을","전세","39.6000","202601","17","30,000","0","5","1993","광평로19길 10","202602~202802","갱신","-","29,000","0","아파트"
"62236","서울특별시 강남구 수서동","736","0736","0000","신동아","전세","39.5100","202601","17","50,000","0","15","1992","광평로47길 17","202603~202803","신규","-","","","아파트"
"62237","서울특별시 강남구 수서동","736","0736","0000","신동아","전세","49.9600","202601","17","55,000","0","5","1992","광평로47길 17","202604~202804","신규","-","","","아파트"
"62238","서울특별시 성동구 도선동","105","0105","0000","트윈빌","월세","14.1100","202601","17","7,000","32","8","2014","왕십리로24나길 10","202602~202702","갱신","-","7,000","29","아파트"
"62239","서울특별시 성동구 도선동","69","0069","0000","삼성쉐르빌","월세","84.9300","202601","17","30,000","160","19","2006","무학로6길 50","202603~202803","신규","-","","","아파트"
