"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"15647","서울특별시 성북구 삼선동4가","347","0347","0000","(347-0)","월세","32.4700","202603","10","17,000","24","5","2014","삼선교로23길 26","202604~202804","갱신","사용","17,000","20","연립다세대"
"15648","서울특별시 용산구 용산동2가","1-337","0001","0337","(1-337)","전세","40.2600","202603","10","15,000","0","3","1997","신흥로36가길 12-14","202604~202803","신규","-","","","연립다세대"
"15649","서울특별시 종로구 평창동","202-15","0202","0015","건우빌라D동","월세","35.3700","202603","10","6,000","15","1","1996","평창문화로 92-9","202603~202803","신규","-","","","연립다세대"
"15650","서울특별시 동대문구 전농동","126-66","0126","0066","(126-66)","월세","51.5200","202603","10","5,000","50","1","1994","전농로37길 45-6","202603~202803","갱신","-","15,000","0","연립다세대"
"15651","서울특별시 용산구 원효로3가","89","0089","0000","대로빌Ⅲ","전세","24.2500","202603","10","27,500","0","2","2021","원효로41가길 6-6","202604~202804","신규","-","","","연립다세대"
"15652","서울특별시 강남구 역삼동","640-3","0640","0003","이지빌","전세","37.7600","202603","10","29,000","0","3","2002","논현로97길 19-1","202603~202803","갱신","-","28,000","0","연립다세대"
"15653","서울특별시 강남구 역삼동","774-45","0774","0045","pine-castle","월세","57.9700","202603","10","3,000","147","3","2003","도곡로37길 51","202604~202804","신규","-","","","연립다세대"
"15654","서울특별시 강남구 역삼동","657-27","0657","0027","657-27","월세","43.3200","202603","10","30,000","30","3","2015","언주로103길 40","202603~202803","신규","-","","","연립다세대"
"15655","서울특별시 종로구 숭인동","72-48","0072","0048","종로파크","전세","36.0300","202603","10","23,000","0","5","2015","종로63다길 33","202603~202806","갱신","-","23,000","0","연립다세대"
"15656","서울특별시 강남구 역삼동","656-4","0656","0004","(656-4)","월세","22.2000","202603","10","1,000","85","5","2017","봉은사로34길 27","202603~202703","신규","-","","","연립다세대"
"15657","서울특별시 강남구 역삼동","640-3","0640","0003","이지빌","월세","37.7600","202603","10","29,000","10","3","2002","논현로97길 19-1","202603~202803","갱신","사용","28,000","10","연립다세대"
"15658","서울특별시 강남구 역삼동","792-33","0792","0033","서담villageA","전세","29.7900","202603","10","30,000","0","3","2018","논현로67길 34-3","202604~202804","신규","-","","","연립다세대"
"15659","서울특별시 강남구 역삼동","792-50","0792","0050","강남아트빌리지","전세","64.9300","202603","10","40,000","0","4","1995","논현로71길 27","202605~202805","신규","-","","","연립다세대"
"15660","서울특별시 광진구 자양동","843-7","0843","0007","엘스빌","월세","18.9300","202603","10","2,000","50","5","2013","뚝섬로23가길 3","202604~202804","신규","-","","","연립다세대"
"15661","서울특별시 광진구 자양동","803-8","0803","0008","린채하우스","월세","23.4800","202603","10","5,000","120","4","2018","자양번영로10길 22","202603~202803","신규","-","","","연립다세대"
"15662","서울특별시 광진구 자양동","680-12","0680","0012","큐브스테이트","전세","18.4500","202603","10","20,500","0","7","2018","자양로16길 16","202605~202805","갱신","사용","19,900","0","연립다세대"
"15663","서울특별시 광진구 자양동","635-37","0635","0037","진연빌","월세","29.9500","202603","10","22,000","12","3","2014","뚝섬로57가길 55-1","202604~202804","신규","-","","","연립다세대"
"15664","서울특별시 광진구 자양동","685-7","0685","0007","그랑시아","전세","33.0400","202603","10","28,300","0","2","2017","자양로6길 22","202604~202804","갱신","-","27,000","0","연립다세대"
"15665","서울특별시 광진구 자양동","666-16","0666","0016","라클라쎄","전세","29.9400","202603","10","30,000","0","5","2021","자양로3길 65-9","202603~202803","신규","-","","","연립다세대"
"15666","서울특별시 광진구 자양동","229-13","0229","0013","유안스타빌","월세","29.9700","202603","10","25,000","15","2","2019","아차산로42길 58","202604~202804","신규","-","","","연립다세대"
"15667","서울특별시 광진구 자양동","649-13","0649","0013","(649-13)","전세","59.6100","202603","10","30,345","0","2","2003","뚝섬로52나길 42-6","202604~202804","갱신","사용","28,900","0","연립다세대"
"15668","서울특별시 광진구 자양동","635-37","0635","0037","진연빌","월세","29.9500","202603","10","22,000","12","3","2014","뚝섬로57가길 55-1","202604~202804","신규","-","","","연립다세대"
"15669","서울특별시 광진구 자양동","635-36","0635","0036","현대빌라(635-36)","전세","42.4800","202603","10","19,000","0","2","1993","뚝섬로57가길 55","202605~202805","신규","-","","","연립다세대"
"15670","서울특별시 광진구 자양동","603-5","0603","0005","자양리버탑","월세","29.3900","202603","10","27,000","5","2","2022","뚝섬로46길 23","202604~202804","신규","-","","","연립다세대"
"15671","서울특별시 성동구 금호동3가","111-1","0111","0001","삼성빌21차","전세","85.0000","202603","10","40,000","0","4","2008","무수막3길 13","202605~202805","신규","-","","","연립다세대"
"15672","서울특별시 성동구 금호동1가","1-164","0001","0164","배수지4차빌라","월세","48.9900","202603","10","5,000","50","2","1999","금호로16길 17-4","202604~202804","신규","-","","","연립다세대"
"15673","서울특별시 광진구 중곡동","553-1","0553","0001","필립하우스","월세","19.6800","202603","10","5,000","35","4","2019","답십리로84길 12","202604~202803","신규","-","","","연립다세대"
"15674","서울특별시 중랑구 상봉동","37-6","0037","0006","도양라비앙빌1동","전세","74.3400","202603","10","24,000","0","3","2005","신내로7다길 25","202605~202805","신규","-","","","연립다세대"
"15675","서울특별시 중랑구 상봉동","190-45","0190","0045","리더스타운","전세","28.5600","202603","10","24,900","0","4","2018","상봉중앙로1가길 8","202604~202804","갱신","사용","23,900","0","연립다세대"
"15676","서울특별시 광진구 중곡동","632-8","0632","0008","(632-8)","월세","14.4300","202603","10","2,000","43","4","2002","동일로62길 29","202605~202804","신규","-","","","연립다세대"
"15677","서울특별시 광진구 중곡동","147-136","0147","0136","정복빌라","전세","41.9500","202603","10","28,000","0","2","2019","용마산로8다길 14-8","202603~202803","갱신","-","28,000","0","연립다세대"
"15678","서울특별시 광진구 중곡동","234-17","0234","0017","해담은","전세","33.6400","202603","10","28,500","0","3","2016","긴고랑로3길 13","202603~202803","갱신","-","28,500","0","연립다세대"
"15679","서울특별시 광진구 중곡동","234-17","0234","0017","해담은","전세","33.6400","202603","10","28,500","0","2","2016","긴고랑로3길 13","202603~202803","갱신","-","28,500","0","연립다세대"
"15680","서울특별시 광진구 중곡동","133-22","0133","0022","청연빌라트","월세","45.8400","202603","10","15,000","45","3","2008","용마산로1길 90","202603~202803","갱신","-","15,000","30","연립다세대"
"15681","서울특별시 성동구 용답동","60-3","0060","0003","리버하임","월세","28.8200","202603","10","1,000","150","3","2026","용답29길 31","202603~202703","신규","-","","","연립다세대"
"15682","서울특별시 서초구 잠원동","43-17","0043","0017","서우빌라트","월세","49.6500","202603","10","1,000","95","2","1997","신반포로45길 29-6","202603~202803","신규","-","","","연립다세대"
"15683","서울특별시 서초구 잠원동","49-21","0049","0021","서전빌라A","월세","51.1800","202603","10","15,000","8","-1","1994","잠원로 213-17","202604~202804","갱신","사용","15,000","5","연립다세대"
"15684","서울특별시 강동구 상일동","269-2","0269","0002","(269-2)","월세","38.5100","202603","10","1,000","50","-1","1986","상일로5길 8-13","202603~202803","신규","-","","","연립다세대"
"15685","서울특별시 강동구 상일동","312-4","0312","0004","준빌라트","전세","54.7900","202603","10","19,900","0","2","2008","상암로79가길 48","202603~202803","갱신","-","18,900","0","연립다세대"
"15686","서울특별시 강동구 상일동","306-2","0306","0002","306-2","월세","39.7100","202603","10","2,000","90","6","2022","천호대로219가길 5-7","202604~202801","신규","-","","","연립다세대"
"15687","서울특별시 강동구 암사동","421-65","0421","0065","토성하우스(421-65)","월세","45.7500","202603","10","27,000","30","2","2015","암사18길 16","202604~202804","신규","-","","","연립다세대"
"15688","서울특별시 강동구 암사동","503-24","0503","0024","현운재","월세","26.1700","202603","10","17,000","23","5","2017","상암로5길 38","202605~202805","신규","-","","","연립다세대"
"15689","서울특별시 강동구 암사동","495-5","0495","0005","남천빌라","전세","20.6500","202603","10","7,000","0","4","1991","올림픽로98가길 6-10","202603~202803","신규","-","","","연립다세대"
"15690","서울특별시 송파구 가락동","145-11","0145","0011","(145-11)","월세","13.9800","202603","10","1,000","55","5","2013","중대로14길 15","202603~202803","신규","-","","","연립다세대"
"15691","서울특별시 송파구 가락동","123-18","0123","0018","(123-18)","월세","17.1600","202603","10","5,500","36","2","2014","동남로13길 48-5","202604~202804","신규","-","","","연립다세대"
"15692","서울특별시 송파구 가락동","174-2","0174","0002","천광파인빌","월세","16.7500","202603","10","13,500","2","3","2018","오금로44길 19","202604~202804","갱신","-","13,500","0","연립다세대"
"15693","서울특별시 송파구 가락동","175-10","0175","0010","세원도드람빌","전세","64.2800","202603","10","33,000","0","4","2004","오금로46길 7","202606~202806","신규","-","","","연립다세대"
"15694","서울특별시 송파구 가락동","145-11","0145","0011","(145-11)","월세","13.9800","202603","10","1,000","55","5","2013","중대로14길 15","202603~202803","신규","-","","","연립다세대"
"15695","서울특별시 송파구 석촌동","161-5","0161","0005","參元하우스","월세","43.3500","202603","10","22,900","4","3","2002","백제고분로39길 29-6","202603~202803","갱신","-","22,900","0","연립다세대"
"15696","서울특별시 송파구 풍납동","140-24","0140","0024","그린하우스","월세","34.1200","202603","10","15,900","9","3","2002","풍성로25다길 27","202603~202803","갱신","-","15,900","6","연립다세대"
"15697","서울특별시 송파구 풍납동","393-11","0393","0011","포유어하우스","월세","26.6800","202603","10","3,000","43","2","2002","강동대로7길 7","202605~202805","신규","-","","","연립다세대"
