"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"37377","서울특별시 강남구 역삼동","7**","8m미만","60.00","월세","202601","26","1,000","56","1995","선릉로69길","202602~202702","신규","-","","","단독다가구"
"37378","서울특별시 강남구 역삼동","7**","8m미만","11.51","전세","202601","26","9,500","0","1996","역삼로19길","202602~202802","신규","-","","","단독다가구"
"37379","서울특별시 용산구 보광동","3**","8m미만","75.09","월세","202601","26","5,000","100","1984","장문로17길","202602~202802","신규","-","","","단독다가구"
"37380","서울특별시 강남구 일원동","6**","8m미만","28.99","전세","202601","26","28,500","0","1985","개포로128길","202603~202803","신규","-","","","단독다가구"
"37381","서울특별시 강남구 일원동","6**","12m미만","29.21","월세","202601","26","2,000","30","1987","개포로128길","202602~202802","신규","-","","","단독다가구"
"37382","서울특별시 강남구 일원동","6**","8m미만","23.10","월세","202601","26","500","40","1988","개포로136길","202602~202702","신규","-","","","단독다가구"
"37383","서울특별시 용산구 동빙고동","2**","8m미만","37.68","월세","202601","26","500","50","1989","서빙고로71길","202601~202801","신규","-","","","단독다가구"
"37384","서울특별시 강남구 개포동","1**","8m미만","89.28","월세","202601","26","10,000","145","1988","선릉로6길","202604~202804","갱신","사용","10,000","140","단독다가구"
"37385","서울특별시 강남구 개포동","1***","25m미만","115.00","전세","202601","26","44,100","0","1993","개포로22길","202601~202701","갱신","사용","42,000","0","단독다가구"
"37386","서울특별시 용산구 이태원동","6*","8m미만","39.65","월세","202601","26","2,000","50","1996","이태원로14길","202602~202802","신규","-","","","단독다가구"
"37387","서울특별시 용산구 이태원동","3**","8m미만","50.00","전세","202601","26","17,000","0","1975","녹사평대로46가길","202603~202803","신규","-","","","단독다가구"
"37388","서울특별시 성동구 금호동4가","1***","8m미만","140.69","월세","202601","26","1,000","70","","동호로2길","202602~202802","신규","-","","","단독다가구"
"37389","서울특별시 성동구 도선동","1**","8m미만","21.00","월세","202601","26","2,000","50","2011","무학로4길","202602~202802","갱신","-","2,000","45","단독다가구"
"37390","서울특별시 강남구 대치동","9**","12m미만","57.00","월세","202601","26","3,000","135","2005","역삼로83길","202602~202802","신규","-","","","단독다가구"
"37391","서울특별시 용산구 한강로3가","6*","8m미만","36.24","전세","202601","26","7,350","0","1992","한강대로14다길","202602~202802","갱신","사용","7,000","0","단독다가구"
"37392","서울특별시 광진구 구의동","2*","8m미만","47.00","월세","202601","26","3,000","60","1993","자양로52길","202605~202705","신규","-","","","단독다가구"
"37393","서울특별시 강남구 논현동","1**","8m미만","30.00","월세","202601","26","1,000","80","2001","강남대로120길","202602~202701","신규","-","","","단독다가구"
"37394","서울특별시 강남구 논현동","1**","12m미만","46.30","월세","202601","26","1,500","90","2000","학동로6길","202602~202802","신규","-","","","단독다가구"
"37395","서울특별시 용산구 청암동","1**","8m미만","28.28","전세","202601","26","15,000","0","2010","원효로3길","202602~202802","신규","-","","","단독다가구"
"37396","서울특별시 강남구 논현동","1**","12m미만","46.30","월세","202601","26","1,500","90","2000","학동로6길","202602~202802","신규","-","","","단독다가구"
"37397","서울특별시 강남구 논현동","2**","8m미만","37.00","월세","202601","26","110","110","","학동로30길","202602~202605","신규","-","","","단독다가구"
"37398","서울특별시 강남구 논현동","1**","8m미만","30.00","월세","202601","26","5,000","55","1991","논현로115길","202602~202802","신규","-","","","단독다가구"
"37399","서울특별시 강남구 논현동","1**","8m미만","30.00","월세","202601","26","5,000","50","1977","강남대로124길","202601~202801","신규","-","","","단독다가구"
"37400","서울특별시 강남구 논현동","2**","8m미만","44.77","월세","202601","26","2,000","130","2000","봉은사로29길","202601~202802","신규","-","","","단독다가구"
"37401","서울특별시 강남구 논현동","3*","8m미만","79.04","월세","202601","26","4,000","270","2004","논현로133길","202602~202802","신규","-","","","단독다가구"
"37402","서울특별시 강남구 논현동","5*","8m미만","60.40","전세","202601","26","28,000","0","1995","강남대로132길","202602~202802","갱신","-","26,000","0","단독다가구"
"37403","서울특별시 광진구 구의동","6**","8m미만","28.00","월세","202601","26","500","40","1991","자양로23가길","202601~202801","신규","-","","","단독다가구"
"37404","서울특별시 광진구 구의동","4*","8m미만","30.00","월세","202601","26","1,500","40","1988","자양로46길","202601~202801","신규","-","","","단독다가구"
"37405","서울특별시 용산구 청파동3가","2*","8m미만","14.87","월세","202601","26","500","52","1993","청파로47길","202602~202802","신규","-","","","단독다가구"
"37406","서울특별시 용산구 청파동3가","1**","8m미만","16.17","전세","202601","26","12,000","0","1993","청파로47가길","202602~202802","신규","-","","","단독다가구"
"37407","서울특별시 광진구 구의동","2**","8m미만","35.00","월세","202601","26","2,000","40","1993","아차산로53길","202602~202801","신규","-","","","단독다가구"
"37408","서울특별시 광진구 구의동","2**","8m미만","39.00","월세","202601","26","13,500","50","2018","자양로28가길","202601~202701","갱신","-","12,000","50","단독다가구"
"37409","서울특별시 성동구 용답동","4*","8m미만","28.00","월세","202601","26","0","10","1975","용답19길","202601~202801","신규","-","","","단독다가구"
"37410","서울특별시 광진구 구의동","2**","8m미만","20.00","월세","202601","26","1,000","65","2017","아차산로57길","202601~202701","신규","-","","","단독다가구"
"37411","서울특별시 광진구 구의동","6*","8m미만","36.00","월세","202601","26","2,000","95","2017","자양로38길","202602~202802","신규","-","","","단독다가구"
"37412","서울특별시 광진구 화양동","3*","8m미만","35.00","월세","202601","26","2,500","50","1994","능동로13길","202602~202802","신규","-","","","단독다가구"
"37413","서울특별시 광진구 화양동","4**","8m미만","19.00","월세","202601","26","1,000","49","1994","능동로16길","202602~202802","신규","-","","","단독다가구"
"37414","서울특별시 성동구 성수동1가","1*","8m미만","24.66","월세","202601","26","14,000","22","2019","상원6나길","202602~202802","신규","-","","","단독다가구"
"37415","서울특별시 용산구 용산동2가","*","8m미만","30.00","월세","202601","26","3,000","25","1992","신흥로","202602~202802","신규","-","","","단독다가구"
"37416","서울특별시 성동구 마장동","8**","8m미만","20.00","월세","202601","26","3,000","60","2006","마조로15길","202602~202802","신규","-","","","단독다가구"
"37417","서울특별시 성동구 마장동","5**","12m미만","18.00","월세","202601","26","1,000","60","","마장로27길","202601~202801","신규","-","","","단독다가구"
"37418","서울특별시 성동구 마장동","3**","25m미만","18.00","월세","202601","26","1,000","65","1984","마조로","202601~202801","신규","-","","","단독다가구"
"37419","서울특별시 성동구 마장동","4**","8m미만","84.96","월세","202601","26","2,000","90","1992","청계천로10다길","202602~202802","신규","-","","","단독다가구"
"37420","서울특별시 성동구 마장동","3**","8m미만","17.00","월세","202601","26","1,000","65","1988","마조로12길","202603~202802","신규","-","","","단독다가구"
"37421","서울특별시 광진구 구의동","2**","8m미만","25.00","월세","202601","26","2,000","60","2002","아차산로53길","202603~202803","신규","-","","","단독다가구"
"37422","서울특별시 광진구 구의동","2**","8m미만","20.00","월세","202601","26","1,000","65","2017","아차산로57길","202601~202701","신규","-","","","단독다가구"
"37423","서울특별시 용산구 후암동","2**","8m미만","92.22","전세","202601","26","38,000","0","2003","두텁바위로35길","202603~202803","신규","-","","","단독다가구"
"37424","서울특별시 성동구 금호동2가","7**","12m미만","30.00","월세","202601","26","1,000","50","1964","무수막18길","202602~202802","신규","-","","","단독다가구"
"37425","서울특별시 광진구 화양동","3*","8m미만","20.00","월세","202601","26","300","50","1989","아차산로21길","202602~202802","신규","-","","","단독다가구"
"37426","서울특별시 광진구 화양동","4**","8m미만","19.00","월세","202601","26","500","45","1994","능동로16길","202602~202802","신규","-","","","단독다가구"
"37427","서울특별시 광진구 화양동","3*","8m미만","28.00","월세","202601","26","2,000","60","2002","아차산로21길","202602~202802","신규","-","","","단독다가구"
"37428","서울특별시 광진구 화양동","4*","8m미만","18.00","월세","202601","26","5,000","20","2016","동일로24길","202602~202802","신규","-","","","단독다가구"
"37429","서울특별시 광진구 화양동","4*","8m미만","19.80","월세","202601","26","1,000","65","2011","아차산로21길","202602~202802","신규","-","","","단독다가구"
"37430","서울특별시 광진구 화양동","5**","8m미만","17.00","월세","202601","26","500","50","1990","광나루로22나길","202602~202802","신규","-","","","단독다가구"
"37431","서울특별시 광진구 화양동","4*","8m미만","20.00","월세","202601","26","300","50","1997","아차산로23길","202601~202801","신규","-","","","단독다가구"
