시군구,번지,전월세구분,계약면적(㎡),보증금(만원),월세금(만원),도로명,주택유형
서울특별시 양천구 신월동,2**,월세,37.5,900,35,남부순환로63길,단독다가구
서울특별시 영등포구 도림동,2**,월세,21.0,500,35,도신로19길,단독다가구
서울특별시 금천구 시흥동,9**,월세,20.0,"10,000",10,시흥대로47길,단독다가구
서울특별시 금천구 시흥동,8**,월세,27.0,500,65,독산로28가길,단독다가구
서울특별시 금천구 시흥동,8**,월세,33.0,"3,000",60,시흥대로74나길,단독다가구
서울특별시 금천구 시흥동,8**,월세,13.22,300,25,시흥대로68길,단독다가구
서울특별시 구로구 구로동,4**,월세,46.2,"1,000",45,구로중앙로26가길,단독다가구
서울특별시 구로구 구로동,1***,월세,16.52,200,37,시흥대로161가길,단독다가구
서울특별시 강서구 방화동,6**,월세,25.0,500,20,초원로14길,단독다가구
서울특별시 영등포구 양평동3가,3*,월세,40.0,"1,000",50,선유서로31길,단독다가구
서울특별시 금천구 가산동,4*,월세,18.0,500,40,벚꽃로42길,단독다가구
서울특별시 구로구 고척동,1**,월세,30.0,500,35,고척로,단독다가구
서울특별시 구로구 고척동,2**,월세,28.05,500,30,중앙로15길,단독다가구
서울특별시 구로구 고척동,2**,월세,28.0,"16,800",15,고척로27나길,단독다가구
서울특별시 구로구 고척동,2**,월세,30.0,"1,500",40,고척로39가길,단독다가구
서울특별시 구로구 고척동,1**,월세,25.0,500,35,고척로,단독다가구
서울특별시 동작구 상도1동,2**,월세,107.07,"3,000",40,상도로50길,단독다가구
서울특별시 동작구 노량진동,1**,전세,16.5,"4,000",0,노량진로14길,단독다가구
서울특별시 동작구 노량진동,1**,월세,13.0,500,45,만양로13길,단독다가구
서울특별시 영등포구 대림동,8**,월세,45.0,"3,000",60,디지털로66길,단독다가구
서울특별시 영등포구 대림동,9**,월세,30.0,500,40,시흥대로175가길,단독다가구
서울특별시 강서구 공항동,3*,월세,44.26,"1,000",70,공항대로10가길,단독다가구
서울특별시 동작구 노량진동,2**,전세,149.58,"70,000",0,장승배기로27길,단독다가구
서울특별시 양천구 목동,2**,월세,34.9,500,40,목동중앙본로,단독다가구
서울특별시 송파구 송파동,4*,월세,15.0,"5,000",70,백제고분로45길,단독다가구
서울특별시 양천구 목동,5**,월세,35.0,"2,000",74,목동중앙본로,단독다가구
서울특별시 양천구 목동,7**,전세,50.0,"13,000",0,목동중앙서로3길,단독다가구
서울특별시 양천구 목동,2**,월세,39.39,"1,000",60,목동중앙본로18길,단독다가구
서울특별시 동작구 상도동,4**,월세,19.0,"1,000",55,상도로47나길,단독다가구
서울특별시 동작구 상도동,2**,월세,52.56,"11,000",50,성대로39길,단독다가구
서울특별시 동작구 상도동,1**,월세,40.0,"10,000",50,상도로30길,단독다가구
서울특별시 동작구 상도동,3**,월세,23.1,"2,000",70,상도로15마길,단독다가구
서울특별시 동작구 상도동,2**,월세,16.0,"2,000",53,성대로5길,단독다가구
서울특별시 동작구 상도동,2**,전세,14.76,"12,500",0,장승배기로5길,단독다가구
서울특별시 동작구 상도동,5**,월세,17.0,500,52,상도로61길,단독다가구
서울특별시 동작구 상도동,4**,월세,36.0,500,40,상도로56길,단독다가구
서울특별시 동작구 상도동,1**,월세,119.0,"2,000",45,상도로68가길,단독다가구
서울특별시 금천구 독산동,9**,월세,18.0,"1,000",65,시흥대로140길,단독다가구
서울특별시 금천구 독산동,1**,월세,18.0,500,43,독산로75길,단독다가구
서울특별시 금천구 독산동,9**,월세,19.0,"2,000",65,독산로99길,단독다가구
서울특별시 금천구 독산동,1**,월세,19.0,"1,000",60,시흥대로141길,단독다가구
서울특별시 금천구 독산동,1***,월세,29.06,"9,999",10,독산로,단독다가구
서울특별시 금천구 독산동,1**,월세,30.0,500,45,시흥대로147길,단독다가구
서울특별시 금천구 독산동,1***,월세,44.08,"1,000",40,금하로1나길,단독다가구
서울특별시 금천구 독산동,1**,월세,17.0,500,52,시흥대로136길,단독다가구
서울특별시 금천구 독산동,1***,월세,29.12,"12,000",3,시흥대로118길,단독다가구
서울특별시 양천구 신정동,9**,월세,36.36,"2,000",65,신월로35길,단독다가구
서울특별시 성동구 성수동2가,3**,월세,34.16,300,45,뚝섬로7길,단독다가구
서울특별시 강남구 역삼동,6**,월세,46.2,"3,000",145,테헤란로39길,단독다가구
서울특별시 강남구 대치동,9**,월세,25.0,200,100,삼성로71길,단독다가구
서울특별시 강남구 대치동,9**,월세,33.0,"3,000",70,선릉로64길,단독다가구
서울특별시 강남구 역삼동,6**,월세,33.0,"1,000",95,테헤란로53길,단독다가구
서울특별시 성동구 마장동,7**,월세,16.5,500,55,마조로19길,단독다가구
서울특별시 성동구 마장동,3**,월세,17.0,"2,000",50,마조로12길,단독다가구
서울특별시 성동구 하왕십리동,8**,월세,43.88,"1,000",90,왕십리로33길,단독다가구
서울특별시 성동구 마장동,3**,월세,20.0,"1,000",65,마조로12길,단독다가구
서울특별시 종로구 혜화동,*,월세,18.0,"1,000",50,혜화로16길,단독다가구
서울특별시 성동구 하왕십리동,8**,월세,45.68,"1,000",85,왕십리로33길,단독다가구
서울특별시 강남구 논현동,1**,월세,36.83,"1,000",97,봉은사로13길,단독다가구
서울특별시 성동구 마장동,3**,월세,17.0,"1,000",50,마조로12길,단독다가구
서울특별시 성동구 마장동,3**,월세,18.0,"2,000",70,마조로,단독다가구
서울특별시 성동구 하왕십리동,9**,전세,13.0,"2,000",0,무학봉길,단독다가구
서울특별시 성동구 행당동,3**,전세,50.08,"20,000",0,왕십리로21길,단독다가구
서울특별시 성동구 마장동,3**,월세,21.0,"8,000",35,마조로12길,단독다가구
서울특별시 성동구 행당동,3*,월세,12.0,500,45,살곶이8길,단독다가구
서울특별시 강남구 개포동,1***,전세,30.43,"13,000",0,개포로25길,단독다가구
서울특별시 강남구 역삼동,8**,전세,33.0,"30,000",0,강남대로62길,단독다가구
서울특별시 강남구 논현동,1**,월세,40.0,"9,450",26,학동로26길,단독다가구
서울특별시 강남구 논현동,2**,월세,41.07,"2,000",80,선릉로121길,단독다가구
서울특별시 강남구 논현동,1**,월세,33.0,"1,000",90,강남대로120길,단독다가구
서울특별시 용산구 원효로3가,2**,월세,16.56,"1,000",85,원효로19나길,단독다가구
서울특별시 강남구 논현동,1**,전세,21.87,"13,000",0,강남대로126길,단독다가구
서울특별시 강남구 논현동,1**,월세,25.4,"1,000",62,학동로28길,단독다가구
서울특별시 강남구 논현동,1**,월세,30.0,"2,000",80,봉은사로21길,단독다가구
서울특별시 강남구 역삼동,6**,전세,44.6,"13,000",0,봉은사로34길,단독다가구
서울특별시 강남구 역삼동,7**,월세,49.0,"19,000",30,테헤란로22길,단독다가구
서울특별시 광진구 화양동,4*,월세,38.78,"1,000",180,아차산로,단독다가구
서울특별시 광진구 구의동,7*,월세,43.48,"3,000",65,자양로39길,단독다가구
서울특별시 중구 신당동,8**,월세,39.75,"7,000",40,다산로24길,단독다가구
서울특별시 광진구 중곡동,1**,월세,40.24,"3,000",80,면목로13길,단독다가구
서울특별시 광진구 중곡동,2**,월세,37.0,"3,000",90,긴고랑로2길,단독다가구
서울특별시 광진구 중곡동,5*,전세,48.34,"20,000",0,긴고랑로20길,단독다가구
서울특별시 광진구 중곡동,6**,월세,20.0,300,20,동일로78길,단독다가구
서울특별시 광진구 중곡동,5**,월세,50.0,"5,000",75,답십리로84길,단독다가구
서울특별시 광진구 중곡동,2*,월세,33.7,"1,000",60,용마산로27길,단독다가구
서울특별시 광진구 중곡동,2*,월세,30.0,"1,000",60,용마산로25길,단독다가구
서울특별시 광진구 중곡동,1**,월세,46.8,"3,000",85,천호대로117길,단독다가구
서울특별시 성동구 사근동,1**,월세,17.0,500,50,사근동8길,단독다가구
서울특별시 종로구 홍지동,1**,월세,15.0,500,40,자하문로,단독다가구
서울특별시 강남구 신사동,5**,월세,27.0,"1,000",63,논현로157길,단독다가구
서울특별시 용산구 청파동3가,2*,월세,15.0,"1,000",60,청파로43가길,단독다가구
서울특별시 용산구 청파동3가,1**,월세,14.64,500,40,청파로39길,단독다가구
서울특별시 강남구 신사동,5**,월세,27.0,"1,000",68,논현로161길,단독다가구
서울특별시 종로구 이화동,*,월세,53.22,"5,000",220,율곡로19길,단독다가구
서울특별시 강남구 일원동,6**,월세,22.4,"3,000",60,양재대로37길,단독다가구
서울특별시 강남구 신사동,5**,월세,36.0,"3,000",95,논현로153길,단독다가구
서울특별시 강남구 신사동,5**,월세,60.2,"15,000",41,도산대로15길,단독다가구
서울특별시 강남구 일원동,6**,월세,66.0,"30,000",50,양재대로37길,단독다가구
서울특별시 강남구 일원동,6**,월세,25.0,"5,000",50,개포로138길,단독다가구
서울특별시 강남구 일원동,6**,월세,66.0,"30,000",50,양재대로37길,단독다가구
서울특별시 강남구 일원동,6**,월세,20.0,"2,000",75,일원로3길,단독다가구
서울특별시 강남구 도곡동,1**,월세,110.29,"30,000",170,남부순환로381길,단독다가구
서울특별시 중구 신당동,3**,월세,30.0,"2,000",85,다산로31길,단독다가구
서울특별시 중구 신당동,3**,월세,76.2,350,40,다산로33라길,단독다가구
서울특별시 강남구 일원동,6**,월세,20.0,"1,000",60,일원로9길,단독다가구
서울특별시 중구 장충동2가,1**,월세,18.0,"1,000",70,동호로,단독다가구
서울특별시 성동구 송정동,1*,월세,32.0,"1,000",60,송정12라길,단독다가구
서울특별시 성동구 옥수동,2**,월세,33.0,"8,000",50,한림말1길,단독다가구
서울특별시 광진구 구의동,6*,월세,25.0,"1,500",60,자양로36길,단독다가구
서울특별시 종로구 누상동,1**,월세,19.04,"1,000",70,필운대로5다길,단독다가구
서울특별시 성동구 용답동,1*,월세,32.6,500,53,용답중앙19길,단독다가구
서울특별시 성동구 용답동,1**,월세,25.0,500,45,용답길,단독다가구
서울특별시 성동구 용답동,4*,월세,25.0,500,50,용답25길,단독다가구
서울특별시 강남구 신사동,5**,월세,22.0,500,65,강남대로162길,단독다가구
서울특별시 강남구 신사동,5**,월세,22.0,500,45,강남대로162길,단독다가구
서울특별시 광진구 구의동,3*,월세,37.22,"5,000",85,자양로50길,단독다가구
서울특별시 광진구 구의동,2**,월세,15.0,"5,000",30,아차산로55길,단독다가구
서울특별시 성동구 송정동,7*,월세,22.0,500,45,송정12가길,단독다가구
서울특별시 성동구 송정동,7*,월세,31.05,"1,000",68,송정18가길,단독다가구
서울특별시 용산구 청파동2가,1*,월세,28.0,"1,000",50,청파로57가길,단독다가구
서울특별시 용산구 청파동2가,3*,월세,83.33,"1,000",52,청파로49길,단독다가구
서울특별시 용산구 청파동2가,*,월세,26.4,"1,000",80,청파로47나길,단독다가구
서울특별시 광진구 화양동,1*,월세,19.6,"1,000",70,광나루로16길,단독다가구
서울특별시 광진구 화양동,3**,월세,15.0,500,45,능동로16길,단독다가구
서울특별시 광진구 화양동,3*,월세,19.45,"1,000",63,아차산로21길,단독다가구
서울특별시 광진구 화양동,3*,월세,40.0,"16,000",40,아차산로29길,단독다가구
서울특별시 광진구 화양동,4*,월세,17.0,"1,000",50,동일로24길,단독다가구
서울특별시 광진구 구의동,5**,월세,23.0,"5,000",50,구의강변로,단독다가구
서울특별시 광진구 화양동,1*,월세,40.0,"1,000",100,군자로,단독다가구
서울특별시 광진구 화양동,*,월세,18.0,500,65,아차산로31길,단독다가구
서울특별시 광진구 화양동,3*,월세,18.0,"1,000",58,아차산로21길,단독다가구
서울특별시 광진구 화양동,1*,월세,21.5,"1,000",85,군자로,단독다가구
서울특별시 광진구 화양동,4*,월세,18.0,300,47,아차산로27길,단독다가구
서울특별시 용산구 청파동1가,*,전세,53.48,"17,850",0,청파로71길,단독다가구
서울특별시 용산구 청파동1가,1**,월세,12.23,"1,000",50,청파로63길,단독다가구
서울특별시 광진구 구의동,6**,월세,88.01,"15,000",30,자양로33길,단독다가구
서울특별시 용산구 서계동,2**,월세,19.82,700,65,효창원로104나길,단독다가구
서울특별시 광진구 화양동,*,월세,35.42,600,100,군자로2길,단독다가구
서울특별시 광진구 화양동,3*,월세,17.0,500,50,능동로13길,단독다가구
서울특별시 광진구 화양동,2*,월세,12.0,300,40,동일로,단독다가구
서울특별시 광진구 화양동,5**,월세,20.0,500,45,광나루로20가길,단독다가구
서울특별시 광진구 화양동,1*,월세,24.0,400,60,아차산로29길,단독다가구
서울특별시 광진구 화양동,4*,월세,20.0,"2,000",51,동일로22길,단독다가구
서울특별시 광진구 화양동,2*,월세,14.91,"1,000",60,광나루로12길,단독다가구
서울특별시 중구 신당동,3**,월세,20.0,"2,000",70,다산로,단독다가구
서울특별시 광진구 능동,3**,월세,32.0,"1,000",60,능동로32길,단독다가구
서울특별시 성동구 성수동1가,6**,월세,29.98,"3,000",150,왕십리로14길,단독다가구
서울특별시 강남구 신사동,5**,월세,72.5,"15,000",120,논현로157길,단독다가구
서울특별시 용산구 갈월동,*,월세,34.0,"1,000",70,한강대로96길,단독다가구
서울특별시 광진구 능동,2**,월세,37.53,"1,000",50,능동로34길,단독다가구
서울특별시 광진구 능동,2**,월세,20.0,"1,000",58,천호대로112길,단독다가구
서울특별시 광진구 능동,2**,월세,30.0,"10,000",40,능동로34길,단독다가구
서울특별시 중구 중림동,3**,전세,48.99,"12,000",0,중림로2길,단독다가구
서울특별시 광진구 자양동,6**,월세,50.2,"10,000",25,자양로13길,단독다가구
